datetime,forecast,actual
2018-10-26 00:00:00,8.532793368998906,8.15799222216667
2018-10-26 00:30:00,6.869668740091679,7.33078499983333
2018-10-26 01:00:00,6.890595263925221,8.22113555566667
2018-10-26 01:30:00,6.103294493535725,7.41195000016667
2018-10-26 02:00:00,5.375321074340693,6.27833944433333
2018-10-26 02:30:00,5.025168902286621,4.37143388866667
2018-10-26 03:00:00,5.3621159266919936,6.16399277783333
2018-10-26 03:30:00,4.019332525868808,2.2935322225
2018-10-26 04:00:00,3.2524100551741153,1.28066944433333
2018-10-26 04:30:00,2.7858950572325067,2.13663
2018-10-26 05:00:00,2.360787947622989,1.23799555566667
2018-10-26 05:30:00,1.8455428981191704,1.95762833333333
2018-10-26 06:00:00,1.905929261999738,1.67827444433333
2018-10-26 06:30:00,1.8289985078427964,0.4926866665
2018-10-26 07:00:00,1.968985009308401,0.477796111166667
2018-10-26 07:30:00,1.3494497559860987,0.110951666666667
2018-10-26 08:00:00,0.9925612185689756,0.0067844445
2018-10-26 08:30:00,1.0491746460341698,0.0405205556666666
2018-10-26 09:00:00,2.066708283711487,0.662079999833333
2018-10-26 09:30:00,3.2432513796360785,3.01962055583333
2018-10-26 10:00:00,3.0848301031173575,1.804671111
2018-10-26 10:30:00,2.1682120037581463,1.96857666666667
2018-10-26 11:00:00,1.8603262728485053,2.3296155555
2018-10-26 11:30:00,2.261007515714437,3.45650777766667
2018-10-26 12:00:00,2.154450681806487,3.37992000016667
2018-10-26 12:30:00,2.526882612914224,3.89648388883333
2018-10-26 13:00:00,2.793134807246638,4.53732722216667
2018-10-26 13:30:00,2.5092877886414175,4.16036
2018-10-26 14:00:00,2.214116924361412,3.90366277766667
2018-10-26 14:30:00,2.185532158070827,3.880896111
2018-10-26 15:00:00,2.058399778229803,3.81568722216667
2018-10-26 15:30:00,2.124911884389539,3.72567666666667
2018-10-26 16:00:00,1.5754737441403548,1.98612444466667
2018-10-26 16:30:00,1.8242935376060094,1.90385611116667
2018-10-26 17:00:00,2.6058983000073295,4.05260277783333
2018-10-26 17:30:00,2.2277131964344346,2.53730277766667
2018-10-26 18:00:00,2.800109624489575,5.018391111
2018-10-26 18:30:00,2.4987871857322888,3.28312833316667
2018-10-26 19:00:00,2.318758808659502,2.526532778
2018-10-26 19:30:00,2.2367771449641993,2.82088222216667
2018-10-26 20:00:00,1.6197824079080831,2.35886722216667
2018-10-26 20:30:00,1.2945400747553504,1.30528833333333
2018-10-26 21:00:00,1.690811446530291,3.04211888883333
2018-10-26 21:30:00,2.4189614646057813,3.84772888883333
2018-10-26 22:00:00,3.162543900752709,3.36930944466667
2018-10-26 22:30:00,3.883455121463578,3.61839888883333
2018-10-26 23:00:00,5.307006315010282,4.7726744445
2018-10-26 23:30:00,6.195170896852658,4.52222777783333
