datetime,forecast,actual
2019-01-01 00:00:00,9.695159428902063,7.460196699831096
2019-01-01 00:30:00,10.179333087222972,11.2576944416667
2019-01-01 01:00:00,10.545163717451295,11.1459666666667
2019-01-01 01:30:00,10.432214615292885,11.2866761116667
2019-01-01 02:00:00,10.160384253418748,6.420397629030111
2019-01-01 02:30:00,10.07318080389947,6.8485570599873915
2019-01-01 03:00:00,9.983344200912711,7.59198678969857
2019-01-01 03:30:00,10.166675806469797,8.059732104156012
2019-01-01 04:00:00,12.537915135298798,10.5537094445
2019-01-01 04:30:00,15.333589615231569,8.34054333333333
2019-01-01 05:00:00,13.708901251310467,8.86894333316667
2019-01-01 05:30:00,13.201375711279512,8.78936666666667
2019-01-01 06:00:00,14.35023605740434,8.810906111
2019-01-01 06:30:00,14.973388042608425,9.03067499983333
2019-01-01 07:00:00,13.808172165271952,10.0071522228333
2019-01-01 07:30:00,14.89099604530765,10.3485777766667
2019-01-01 08:00:00,15.392470672890202,10.3486188883333
2019-01-01 08:30:00,9.26916953810235,10.2278011116667
2019-01-01 09:00:00,7.391509529151371,10.1753066666667
2019-01-01 09:30:00,8.082806252361848,10.1408027766667
2019-01-01 10:00:00,8.094791250629218,9.96469722116667
2019-01-01 10:30:00,8.120943844808885,9.80562444433333
2019-01-01 11:00:00,8.183315461812217,9.74692166683333
2019-01-01 11:30:00,8.918235224793262,9.58797611116667
2019-01-01 12:00:00,10.267675401002451,9.35394277783333
2019-01-01 12:30:00,12.128699598775157,9.3344394445
2019-01-01 13:00:00,16.560511368398892,9.22189944433333
2019-01-01 13:30:00,17.328527500490615,9.24167333333333
2019-01-01 14:00:00,16.901097779397997,9.28685166683333
2019-01-01 14:30:00,17.6335680455152,9.14106166683333
2019-01-01 15:00:00,17.956074978996497,9.50200222216667
2019-01-01 15:30:00,18.066619985591704,9.61533222116667
2019-01-01 16:00:00,16.388736701945504,10.1924516661667
2019-01-01 16:30:00,17.263208808322965,9.96051833283333
2019-01-01 17:00:00,19.31993365603744,9.6176755555
2019-01-01 17:30:00,17.639372881149924,9.48828000016667
2019-01-01 18:00:00,14.916108586160155,10.110365556
2019-01-01 18:30:00,14.8438057122245,10.189715555
2019-01-01 19:00:00,16.066466788432404,9.97469555383333
2019-01-01 19:30:00,16.422487235055033,9.99237722166667
2019-01-01 20:00:00,15.02807817978904,9.9022977795
2019-01-01 20:30:00,14.472859894695278,10.0211861098333
2019-01-01 21:00:00,14.338285503915394,10.1188433333333
2019-01-01 21:30:00,13.830095837843126,10.4992677795
2019-01-01 22:00:00,13.781385017365714,10.3583966661667
2019-01-01 22:30:00,14.06474185949006,10.4783066666667
2019-01-01 23:00:00,13.815374758756466,10.5328416683333
2019-01-01 23:30:00,14.489825724825955,10.62143111
2019-01-02 00:00:00,13.499946715388207,9.72685100990909
2019-01-02 00:30:00,13.068262794555022,10.7196972216667
2019-01-02 01:00:00,11.899201282115941,10.898275555
2019-01-02 01:30:00,11.239714609258774,10.955320555
2019-01-02 02:00:00,11.319660164444148,10.9952244433333
2019-01-02 02:30:00,11.657886443063191,10.9365994433333
2019-01-02 03:00:00,11.743945544811236,11.0967222216667
2019-01-02 03:30:00,11.321316089875827,11.1114894433333
2019-01-02 04:00:00,11.10088521601951,11.1396961116667
2019-01-02 04:30:00,10.327871175916004,11.1723166666667
2019-01-02 05:00:00,10.09357818370384,11.3538266683333
2019-01-02 05:30:00,10.230297810721902,11.23900111
2019-01-02 06:00:00,10.041396528197353,11.1651966666667
2019-01-02 06:30:00,9.575688457589543,10.9921111116667
2019-01-02 07:00:00,9.13634558173931,10.8717588883333
2019-01-02 07:30:00,8.133762642640107,9.75822888883333
2019-01-02 08:00:00,7.741597710585715,9.23066166716667
2019-01-02 08:30:00,8.011886629034286,10.9549916671667
2019-01-02 09:00:00,7.61652644624612,9.21738833316667
2019-01-02 09:30:00,8.32946416251213,10.561925
2019-01-02 10:00:00,8.393000294508013,10.614174445
2019-01-02 10:30:00,8.649576349255748,11.2756594433333
2019-01-02 11:00:00,8.81124758366117,10.9845716666667
2019-01-02 11:30:00,9.193530804819122,11.141886665
2019-01-02 12:00:00,9.05778690688995,10.8389194438333
2019-01-02 12:30:00,9.131964223233565,10.6094161095
2019-01-02 13:00:00,8.383213389050944,10.2027605566667
2019-01-02 13:30:00,7.66138492368167,10.2848777771667
2019-01-02 14:00:00,7.14079454137848,8.718798889
2019-01-02 14:30:00,6.746643738933816,9.54392833333333
2019-01-02 15:00:00,6.38316083745333,8.66281388883333
2019-01-02 15:30:00,5.854347194274308,8.45305499983333
2019-01-02 16:00:00,5.699971840128929,8.01818166666667
2019-01-02 16:30:00,5.635948125588782,8.52419833333333
2019-01-02 17:00:00,5.5205272334740005,7.18548722216667
2019-01-02 17:30:00,4.958653858446042,5.03705333316667
2019-01-02 18:00:00,4.864257463185737,5.28336555566667
2019-01-02 18:30:00,3.9281742855660227,2.41717722233333
2019-01-02 19:00:00,4.154617972601562,2.38992611116667
2019-01-02 19:30:00,3.714867911853933,1.27948222216667
2019-01-02 20:00:00,2.7806256777453933,0.041115
2019-01-02 20:30:00,2.60920671717895,0.0004994445
2019-01-02 21:00:00,3.0121091913002713,0.103003889
2019-01-02 21:30:00,3.254798450373418,0.38682
2019-01-02 22:00:00,3.464848040780814,0.818356666666667
2019-01-02 22:30:00,3.4546399212207426,0.445561111
2019-01-02 23:00:00,4.155932948681654,1.56860666683333
2019-01-02 23:30:00,5.375281383771631,4.68092833316667
2019-01-03 00:00:00,5.252603456103082,5.59692836666667
2019-01-03 00:30:00,5.173892845807924,5.649331111
2019-01-03 01:00:00,4.914958191823366,5.84482888883333
2019-01-03 01:30:00,4.6419184880165645,4.79117222233333
2019-01-03 02:00:00,4.646111417472738,5.47424722216667
2019-01-03 02:30:00,4.533780026657924,6.00651166666667
2019-01-03 03:00:00,4.0368434267851745,4.38714166683333
2019-01-03 03:30:00,3.6094496354816155,4.5872494445
2019-01-03 04:00:00,2.633437801703889,3.949561111
2019-01-03 04:30:00,1.89076001079289,2.65642833316667
2019-01-03 05:00:00,1.6640681825662427,2.9894877775
2019-01-03 05:30:00,1.183051885872824,2.38167388883333
2019-01-03 06:00:00,1.1771452587734574,2.72634333333333
2019-01-03 06:30:00,1.370034048530199,3.94419666666667
2019-01-03 07:00:00,1.4468052451515125,3.65027388883333
2019-01-03 07:30:00,1.4019484074402775,2.06022777783333
2019-01-03 08:00:00,0.9275841425265315,1.96051222233333
2019-01-03 08:30:00,1.0863438620100536,1.35984666666667
2019-01-03 09:00:00,0.7507880846550357,0.7151494445
2019-01-03 09:30:00,1.1229582196190315,0.708366666666667
2019-01-03 10:00:00,1.3028901922807352,1.10880444433333
2019-01-03 10:30:00,0.8012305670488448,0.5465755555
2019-01-03 11:00:00,0.8664226114584083,0.4926294445
2019-01-03 11:30:00,0.8824234882336849,0.441737777833333
2019-01-03 12:00:00,0.4961825496617716,0.209628888833333
2019-01-03 12:30:00,0.13712288937468467,0.0367122219999999
2019-01-03 13:00:00,0.026944662615755535,0.0971133333333333
2019-01-03 13:30:00,-0.4539606206287408,0.0887622221666666
2019-01-03 14:00:00,-0.8670018678757997,0.0106966666666666
2019-01-03 14:30:00,-0.9462862267553869,0.0002161111666666
2019-01-03 15:00:00,-1.3275275847819092,0.02122732321212118
2019-01-03 15:30:00,-1.4323791959609125,0.01981960514049584
2019-01-03 16:00:00,-2.019431907152499,0.01279290257751062
2019-01-03 16:30:00,-2.791087905559703,0.005886600796678258
2019-01-03 17:00:00,-3.0132979426591118,0.005449322081224772
2019-01-03 17:30:00,-2.937879550485129,0.006771735194669452
2019-01-03 18:00:00,-2.8900542494526356,0.005460772647628385
2019-01-03 18:30:00,-2.560520747053303,0.005123656557367699
2019-01-03 19:00:00,-2.047845274895276,0.057205745297960804
2019-01-03 19:30:00,-1.913173465085707,0.10764541499504711
2019-01-03 20:00:00,-1.7999876316800707,0.0093133333333333
2019-01-03 20:30:00,-2.222031513426255,3.5e-05
2019-01-03 21:00:00,-2.462267824017475,0.0106505554999999
2019-01-03 21:30:00,-2.183525948595866,0.580572222166667
2019-01-03 22:00:00,-1.769626952718608,0.503517222166667
2019-01-03 22:30:00,-1.9274359328553985,0.144367777833333
2019-01-03 23:00:00,-1.9632288572630912,0.0126422221666666
2019-01-03 23:30:00,-1.6171143671547568,0.455973888833333
2019-01-04 00:00:00,2.3689110761768224,2.584481035
2019-01-04 00:30:00,3.959750950873643,5.2857544445
2019-01-04 01:00:00,5.013915363921704,7.18593777783333
2019-01-04 01:30:00,5.756089129609114,8.09416666666667
2019-01-04 02:00:00,6.25500672619587,8.749097778
2019-01-04 02:30:00,6.625801413354324,8.91156944433333
2019-01-04 03:00:00,5.944105443955867,7.924596111
2019-01-04 03:30:00,5.575653120848949,8.6202944445
2019-01-04 04:00:00,5.9616506975589285,9.3673194445
2019-01-04 04:30:00,5.718054473806251,8.6099405555
2019-01-04 05:00:00,5.520828941634822,8.401285
2019-01-04 05:30:00,5.624898138049652,8.83954777766667
2019-01-04 06:00:00,5.753616183199634,8.84754277783333
2019-01-04 06:30:00,5.1646084849087535,8.14252222216667
2019-01-04 07:00:00,4.173049764812874,6.4754544445
2019-01-04 07:30:00,3.6475830692215263,5.755083889
2019-01-04 08:00:00,3.3111094042249363,4.45888777766667
2019-01-04 08:30:00,3.180947974779511,4.536683889
2019-01-04 09:00:00,3.2576295981001735,4.518783889
2019-01-04 09:30:00,3.4809810455206485,3.48767999983333
2019-01-04 10:00:00,3.6633638812277316,4.02441888883333
2019-01-04 10:30:00,3.6301570080215724,5.68109333333333
2019-01-04 11:00:00,2.536373534602373,4.24252
2019-01-04 11:30:00,2.0703415895091997,3.354682222
2019-01-04 12:00:00,1.5605498887830676,3.7265444445
2019-01-04 12:30:00,0.18023460033944302,1.4159805555
2019-01-04 13:00:00,-0.7469705237336345,0.402498333333333
2019-01-04 13:30:00,0.3860727390404469,4.93243722233333
2019-01-04 14:00:00,1.1491882532950883,6.13003333333333
2019-01-04 14:30:00,1.0478860610728788,4.766711111
2019-01-04 15:00:00,0.5579372256991549,6.37211777783333
2019-01-04 15:30:00,0.1868952725348717,5.92226
2019-01-04 16:00:00,-0.49416941285938176,3.75962722216667
2019-01-04 16:30:00,-0.9318302002369808,3.50273166666667
2019-01-04 17:00:00,-0.8925217739234431,4.697427222
2019-01-04 17:30:00,0.015944295272288703,6.91577833333333
2019-01-04 18:00:00,-0.18943810654328724,6.78094111116667
2019-01-04 18:30:00,-0.8313805630028197,6.12461833333333
2019-01-04 19:00:00,-1.3758472336318681,3.37017611116667
2019-01-04 19:30:00,-1.55884400716059,3.2451994445
2019-01-04 20:00:00,-1.9979260317073901,2.50061000016667
2019-01-04 20:30:00,-2.0360665083300824,4.65353611116667
2019-01-04 21:00:00,-2.614555642317509,2.06292388883333
2019-01-04 21:30:00,-2.9908934365427555,1.918485
2019-01-04 22:00:00,-3.477893017825878,2.15960388883333
2019-01-04 22:30:00,-3.6516699181256205,1.87319722216667
2019-01-04 23:00:00,-3.1566819502705825,1.545665
2019-01-04 23:30:00,-1.7236909280937902,3.33245388883333
2019-01-05 00:00:00,5.049035830906585,4.479526362
2019-01-05 00:30:00,3.8690064548117036,1.35410388866667
2019-01-05 01:00:00,2.8339903950857033,2.30563
2019-01-05 01:30:00,2.7578658438652455,2.07855277783333
2019-01-05 02:00:00,2.453800387751255,0.939160555666667
2019-01-05 02:30:00,1.7244162095881295,0.211687777666667
2019-01-05 03:00:00,1.1739351061178243,0.170514444333333
2019-01-05 03:30:00,1.62490096652488,0.603002222
2019-01-05 04:00:00,1.207066186791398,0.0843166666666666
2019-01-05 04:30:00,0.7080931387331966,0.0033527778333333
2019-01-05 05:00:00,0.47823441765883584,0.0006288888333333
2019-01-05 05:30:00,0.06411690930232206,0.0783468181515151
2019-01-05 06:00:00,0.09925191121306284,0.07311910466528923
2019-01-05 06:30:00,-0.21625432710435497,0.03713584146819435
