datetime,forecast,actual
2019-03-02 00:00:00,0.8832224507074451,0.0122577778333333
2019-03-02 00:30:00,0.6476537970813498,0.0001644445
2019-03-02 01:00:00,0.359760657370749,0.1085431313484848
2019-03-02 01:30:00,-0.11599186498765718,0.05093488066804406
2019-03-02 02:00:00,-0.08826090695677899,0.018575071819684433
2019-03-02 02:30:00,-0.35383586760163044,0.017315936924504234
2019-03-02 03:00:00,-0.15109960161335445,0.01777576956915614
2019-03-02 03:30:00,-0.3169995152227935,0.019376799120897608
2019-03-02 04:00:00,-0.05328467359158667,0.01175688002445028
2019-03-02 04:30:00,-0.16495398444349985,0.00819524360230539
2019-03-02 05:00:00,0.3977588787723231,0.008658693552240622
2019-03-02 05:30:00,0.5573758931809459,0.00877419668506514
2019-03-02 06:00:00,0.7432562750475912,0.007955871877420502
2019-03-02 06:30:00,1.2612785380438438,0.0053472221666666
2019-03-02 07:00:00,1.1161819878097974,0.005848798489427104
2019-03-02 07:30:00,0.9342453494095605,0.0154777776666666
2019-03-02 08:00:00,0.49899897391706105,0.0099277778333333
2019-03-02 08:30:00,0.2526292787174522,0.21777921245759221
2019-03-02 09:00:00,0.3416852056259736,0.40090502119215327
2019-03-02 09:30:00,0.4014193859677516,0.4812880534368945
2019-03-02 10:00:00,0.6615951231043641,0.6351121271290888
2019-03-02 10:30:00,1.4896292204961437,1.090223889
2019-03-02 11:00:00,2.0907245890713635,1.26079
2019-03-02 11:30:00,1.824835046675876,1.8045605555
2019-03-02 12:00:00,1.6614497753670479,0.488655555666667
2019-03-02 12:30:00,1.789301323795567,1.21662555566667
2019-03-02 13:00:00,1.7494709571590716,0.860848888833333
2019-03-02 13:30:00,1.5425055968650188,0.630841111
2019-03-02 14:00:00,0.8884856044436479,0.0987577776666666
2019-03-02 14:30:00,0.6343450560649926,0.0099577776666666
2019-03-02 15:00:00,1.1480161063675363,0.0848633335
2019-03-02 15:30:00,1.5261931532649153,0.871874444333333
2019-03-02 16:00:00,1.6458691116876172,0.837459999833333
2019-03-02 16:30:00,2.3239249956339174,1.71183777783333
2019-03-02 17:00:00,2.076119297725301,1.38705611116667
2019-03-02 17:30:00,2.187850151865523,1.396725
2019-03-02 18:00:00,2.248856461975706,1.63897333316667
2019-03-02 18:30:00,2.790877337424961,2.8558694445
2019-03-02 19:00:00,3.0261518811064216,3.291128889
2019-03-02 19:30:00,2.8528506525457664,2.5551016665
2019-03-02 20:00:00,2.6372847567094713,2.055966111
2019-03-02 20:30:00,3.2296167108363307,1.790266111
2019-03-02 21:00:00,3.9967444277672732,3.95751666666667
2019-03-02 21:30:00,3.9745683067391426,5.24844722233333
2019-03-02 22:00:00,4.034467436981369,5.62608499983333
2019-03-02 22:30:00,4.476193263748441,6.32762277783333
2019-03-02 23:00:00,5.1430344701102975,7.16450722233333
2019-03-02 23:30:00,4.552564405730189,6.439793889
2019-03-03 00:00:00,4.6947389646608775,6.0176794445
2019-03-03 00:30:00,4.703195394395866,5.07268888883333
2019-03-03 01:00:00,4.920899290412231,6.2023783335
2019-03-03 01:30:00,4.807022747342384,4.5726077775
2019-03-03 02:00:00,5.354441598068829,7.498972778
2019-03-03 02:30:00,5.709352222971365,7.64872111116667
2019-03-03 03:00:00,5.647106444224689,7.78396111116667
2019-03-03 03:30:00,5.808963169371338,7.26830277783333
2019-03-03 04:00:00,6.322802839691332,8.06280277766667
2019-03-03 04:30:00,6.314335349587743,7.84263611116667
2019-03-03 05:00:00,6.415931144392199,8.0206205555
2019-03-03 05:30:00,6.272998241527607,7.87898
2019-03-03 06:00:00,6.322099909443959,7.683185
2019-03-03 06:30:00,6.093978533530489,7.2185994445
2019-03-03 07:00:00,5.916176268058988,6.23974388883333
2019-03-03 07:30:00,5.424746577600489,5.92330611116667
2019-03-03 08:00:00,5.940647255143423,6.72329499966667
2019-03-03 08:30:00,6.553456394665975,8.78068333333333
2019-03-03 09:00:00,7.243276951383775,10.0276388883333
2019-03-03 09:30:00,7.687592992239298,10.2264672216667
2019-03-03 10:00:00,7.4277529811667025,9.83512277883333
2019-03-03 10:30:00,6.518134698561154,8.746923889
2019-03-03 11:00:00,7.375576265756274,10.1380705566667
2019-03-03 11:30:00,6.941932691543025,9.68489666716667
2019-03-03 12:00:00,6.512595151862823,8.93496944433333
2019-03-03 12:30:00,5.15390184288962,7.15283666666667
2019-03-03 13:00:00,4.657828009255019,7.17138388866667
2019-03-03 13:30:00,5.2488001287568045,7.929188889
2019-03-03 14:00:00,6.498372502369142,10.3241666655
2019-03-03 14:30:00,5.677195601213283,9.303432221
2019-03-03 15:00:00,5.5852916462996,8.815255
2019-03-03 15:30:00,4.46593398206451,6.38337833333333
2019-03-03 16:00:00,2.7459619095753443,2.84609888883333
2019-03-03 16:30:00,2.987663652767568,3.92079333333333
2019-03-03 17:00:00,3.4831371585761377,5.162965
2019-03-03 17:30:00,3.1172366440226593,3.910663889
2019-03-03 18:00:00,2.714722808907223,2.80239777783333
2019-03-03 18:30:00,2.13503835270951,1.63126611116667
2019-03-03 19:00:00,2.265547691306337,1.84113
2019-03-03 19:30:00,2.314368951744599,2.84437499983333
2019-03-03 20:00:00,1.5422179102279472,1.783122778
2019-03-03 20:30:00,1.0319441868471602,0.740550555666667
2019-03-03 21:00:00,0.7567971293563555,0.0021916666666666
2019-03-03 21:30:00,0.390884054508135,0.0032933333333333
2019-03-03 22:00:00,0.10040349374691368,0.0001711111666666
2019-03-03 22:30:00,-0.13520914541467866,0.0035988888333333
2019-03-03 23:00:00,0.556728868847899,0.0478572221666666
2019-03-03 23:30:00,1.4687610380825693,1.40481222233333
2019-03-04 00:00:00,2.7212768754976255,0.551237777833333
2019-03-04 00:30:00,1.6412420844209183,0.515404444333333
2019-03-04 01:00:00,1.0578703579659896,0.178118889
2019-03-04 01:30:00,0.7620744026894151,0.0670461111666666
2019-03-04 02:00:00,2.3677246380047405,3.68858111133333
2019-03-04 02:30:00,3.19541828804522,5.62923777783333
2019-03-04 03:00:00,3.3557981691659156,4.6792083335
2019-03-04 03:30:00,3.2270868459952373,5.25305277783333
2019-03-04 04:00:00,3.5195051605707626,5.05269166666667
2019-03-04 04:30:00,4.060721547658495,6.41949111116667
2019-03-04 05:00:00,4.09164961984951,5.9708405555
2019-03-04 05:30:00,5.024050385287571,7.55673833316667
2019-03-04 06:00:00,5.5998049516960355,4.905383333
2019-03-04 06:30:00,4.9866768631790155,5.84236388883333
2019-03-04 07:00:00,5.507372524683792,3.51241666666667
2019-03-04 07:30:00,5.370000979201193,3.12624444466667
2019-03-04 08:00:00,5.639546468123405,4.18716555533333
