,forecast,actual
2019-01-30 10:00:00,0.2523748086188935,0.0004024666020461495
2019-01-31 10:00:00,1.6792220677127636,5.944183889
2019-02-01 10:00:00,1.7621164186950233,2.3799055555
2019-02-02 10:00:00,3.1037486526698888,0.0620077778333333
2019-02-03 10:00:00,4.46946871567455,3.3675405555
2019-02-04 10:00:00,4.26151254568854,5.5985155555
2019-02-05 10:00:00,5.190363776522301,10.9268161116667
2019-02-06 10:00:00,4.9378987953222815,1.5793744445
2019-02-07 10:00:00,3.921744663045736,4.464051111
2019-02-08 10:00:00,5.3523021586715105,6.382165
2019-02-09 10:00:00,6.935083300957853,8.70399111116667
2019-02-10 10:00:00,3.601064851406951,3.41536666666667
2019-02-11 10:00:00,6.124094385096296,9.58127888933333
2019-02-12 10:00:00,4.089689055864208,3.7711105555
2019-02-13 10:00:00,4.908245664310823,4.63847
2019-02-14 10:00:00,4.751904773939733,4.68758666666667
2019-02-15 10:00:00,3.3377621828943504,0.0050433333333333
2019-02-16 10:00:00,4.944562408704573,2.54703000016667
2019-02-17 10:00:00,3.4182398786647625,0.01306981876108188
2019-02-18 10:00:00,2.9795937711530085,0.13319257329252016
2019-02-19 10:00:00,5.069035663961453,8.21275111116667
2019-02-20 10:00:00,2.411902042735419,4.681301111
2019-02-21 10:00:00,5.301122870272227,6.69192055533333
2019-02-22 10:00:00,0.9386671036467966,3.32147333333333
2019-02-23 10:00:00,3.020123753444918,0.0030216666666666
2019-02-24 10:00:00,1.9057108678950674,0.0362883333333333
2019-02-25 10:00:00,1.8110560864379974,0.0080044445
2019-02-26 10:00:00,1.5698865892534917,0.0024283333333333
2019-02-27 10:00:00,1.7146300418881877,4.2508677775
2019-02-28 10:00:00,1.839659764422795,1.92728166633333
2019-03-01 10:00:00,1.9987801349028915,3.991341612855762e-05
2019-03-02 10:00:00,1.6454550071826404,0.6351121271290888
2019-03-03 10:00:00,4.539493812071617,9.83512277883333
2019-03-04 10:00:00,4.04137046503178,6.75116277783333
2019-03-05 10:00:00,5.014614011319269,3.4699994445
