,forecast,actual
2019-01-03 10:00:00,4.191209770861055,1.10880444433333
2019-01-04 10:00:00,4.6029520396815675,4.02441888883333
2019-01-05 10:00:00,2.4046936323006083,4.41522666666667
2019-01-06 10:00:00,2.344246892063072,0.0363488886666666
2019-01-07 10:00:00,2.7168965810067847,1.59527611116667
2019-01-08 10:00:00,3.6277338194706568,4.993901111
2019-01-09 10:00:00,4.048790518007318,7.38124333333333
2019-01-10 10:00:00,3.353674352694868,0.0007787754288361645
2019-01-11 10:00:00,7.424968461450486,7.02971833316667
2019-01-12 10:00:00,2.9907148255544502,6.1510744445
2019-01-13 10:00:00,5.74113685249843,10.2119322216667
2019-01-14 10:00:00,6.046878883255904,10.6066822233333
2019-01-15 10:00:00,4.735289205930623,4.888138889
