,forecast,actual
2019-02-03 13:04:00,4.6664090750435845,3.4795
2019-02-04 13:02:00,4.305128435556758,5.44906666666667
2019-02-05 13:00:00,5.181319982569239,10.8532166666667
2019-02-06 12:58:00,5.805436043914764,4.51736666666667
2019-02-07 12:56:00,3.2772172586470285,4.7056
2019-02-08 12:54:00,3.087659000751372,3.2981
2019-02-09 12:51:00,5.48335275442936,10.6735
2019-02-10 12:49:00,2.8070282093193075,0.0386
2019-02-11 12:47:00,10.928952163665075,10.7394166666667
2019-02-12 12:45:00,3.6280302604567245,4.81676666666667
2019-02-13 12:43:00,7.365980965074316,9.34276666666667
2019-02-14 12:41:00,5.251189432995842,3.39778333333333
2019-02-15 12:38:00,3.8597717679783825,3.687298484848489
2019-02-16 12:36:00,4.849411106263353,0.997383333333333
2019-02-17 12:34:00,1.923624938565741,4.072302892561984
2019-02-18 12:31:00,4.564187308582753,0.6361
2019-02-19 12:29:00,6.528004986071525,9.67036666666667
2019-02-20 12:27:00,3.4574997728510497,0.9211
2019-02-21 12:24:00,6.305337872438404,7.96603333333333
2019-02-22 12:22:00,1.7411533654278286,3.35973333333333
2019-02-23 12:20:00,1.857531155394323,0.178966666666667
2019-02-24 12:17:00,1.8425984563527478,0.0744333333333333
2019-02-25 12:15:00,3.497026465992449,3.92101666666667
2019-02-26 12:12:00,1.1387129119595156,2.7601560606060573
2019-02-27 12:10:00,3.4067475410174195,2.06663333333333
2019-02-28 12:07:00,2.1060700033043958,1.72621666666667
2019-03-01 12:05:00,4.862573356359034,2.012773278236912
2019-03-02 12:02:00,2.8669825660723283,0.3939
2019-03-03 12:00:00,4.8202476050650915,10.6747833333333
2019-03-04 11:57:00,2.3405426897407113,3.6524172677185045
2019-03-05 11:55:00,5.568459386620991,4.781124898117157
2019-03-06 11:52:00,2.861653034066882,0.523366666666667
2019-03-07 11:50:00,5.4263406683576605,5.23981666666667
2019-03-08 11:47:00,8.113044226501948,8.43521666666667
2019-03-09 11:45:00,8.903669668156049,9.10388333333333
2019-03-10 11:42:00,8.43155853964047,10.83
2019-03-11 11:39:00,5.6410934508223685,0.140433333333333
2019-03-12 11:37:00,7.022329107279271,4.76911666666667
2019-03-13 11:34:00,5.083032953871717,7.24871666666667
2019-03-14 11:32:00,5.612683230385762,5.673
2019-03-15 11:29:00,5.633758678476799,4.4385
2019-03-16 11:27:00,6.334481900869736,8.75325
2019-03-17 11:24:00,8.984308348684074,10.0763166666667
