,forecast,actual
2019-03-17 11:24:00,9.094027679711129,10.0763166666667
2019-03-18 11:21:00,8.246997412929117,9.93731666666667
2019-03-19 11:19:00,8.340850205083772,6.6173
2019-03-20 11:16:00,7.784777871513512,7.86968333333333
2019-03-21 11:14:00,7.5584643945924785,10.9251666666667
2019-03-22 11:11:00,7.002762307189919,0.0110166666666667
2019-03-23 11:08:00,6.865091128169852,9.10131666666667
2019-03-24 11:06:00,4.343280789675904,6.84136666666667
2019-03-25 11:03:00,3.701871515955161,2.27108333333333
2019-03-26 11:00:00,6.491692701723561,9.7778
2019-03-27 10:58:00,7.060857583123803,8.06886666666667
2019-03-28 10:55:00,4.883286449165563,1.77988333333333
2019-03-29 10:53:00,8.041659170207346,9.9249
2019-03-30 10:50:00,5.59957060923534,3.58016666666667
2019-03-31 10:47:00,7.463996595018926,8.356
2019-04-01 11:45:00,3.9177894732125793,0.2712
2019-04-02 11:42:00,9.692275542877473,10.8708833333333
2019-04-03 11:40:00,3.6166523627338503,3.81368333333333
2019-04-04 11:37:00,5.386851049094618,5.618
2019-04-05 11:34:00,3.725868107032264,7.48271666666667
2019-04-06 11:32:00,4.566042248290495,1.9376
2019-04-07 11:29:00,3.543528073942841,3.8223015151515116
2019-04-08 11:27:00,4.162044434055435,0.5726
2019-04-09 11:24:00,5.283358345512452,8.19
2019-04-10 11:22:00,1.2112178681300163,2.5051
2019-04-11 11:19:00,3.9201736113478307,1.05473333333333
2019-04-12 11:17:00,1.8317026781974057,2.729234986225895
2019-04-13 11:14:00,3.279567563850496,3.52541666666667
2019-04-14 11:12:00,1.3492454849403699,3.66848333333333
2019-04-15 11:09:00,3.752719309530156,3.99126666666667
2019-04-16 11:07:00,1.8691982337160313,0.952083333333333
2019-04-17 11:04:00,4.802702660222585,1.7396
2019-04-18 11:02:00,3.2214438641688723,1.34228333333333
2019-04-19 10:59:00,5.198485797002847,3.657604545454542
2019-04-20 10:57:00,4.455642770763113,3.6566155647382885
2019-04-21 10:54:00,4.028324428496499,0.0262
2019-04-22 10:52:00,3.6568792078351673,9.01996666666667
2019-04-23 10:49:00,4.727233127948361,8.93003333333333
2019-04-24 10:47:00,4.37387492589988,10.5637333333333
2019-04-25 10:45:00,3.748330478229559,3.7390771725519625
2019-04-26 10:42:00,5.385629686950953,2.73003333333333
2019-04-27 10:40:00,6.305634393265994,3.3382
2019-04-28 10:38:00,5.327118622469079,0.793083333333333
