,forecast,actual
2018-11-19 10:00:00,4.726935981197511,5.1657244445
2018-11-20 10:00:00,5.280123190924979,1.64357777783333
2018-11-21 10:00:00,5.533470339939525,4.31620500016667
2018-11-22 10:00:00,2.8670896875047154,1.81337499983333
2018-11-23 10:00:00,2.2647417833320933,0.121775
2018-11-24 10:00:00,1.4331805408865943,1.9241751967729205e-06
2018-11-25 10:00:00,1.3561084940747425,0.139622222333333
2018-11-26 10:00:00,0.9325470014970862,4.390988442482069e-05
2018-11-27 10:00:00,0.5084907073970416,3.71877789583081e-10
2018-11-28 10:00:00,4.175218446579658,0.5270855555
2018-11-29 10:00:00,7.653407962816505,4.3255894445
2018-11-30 10:00:00,3.928054474487017,1.55569277783333
2018-12-01 10:00:00,3.3570409803605634,2.94086722216667
2018-12-02 10:00:00,3.215181555954209,1.1445883335
2018-12-03 10:00:00,2.604956179400046,3.28082388883333
2018-12-04 10:00:00,11.402977738652595,10.9039383333333
2018-12-05 10:00:00,2.618236421570864,0.899548888833333
2018-12-06 10:00:00,2.616333038158929,0.864173333333333
2018-12-07 10:00:00,4.33650734679646,0.0346411111666666
2018-12-08 10:00:00,5.568556565139227,6.48713055566667
2018-12-09 10:00:00,0.059947550296722586,2.77681444466667
2018-12-10 10:00:00,8.284653500059772,10.8162433333333
2018-12-11 10:00:00,4.153265877956695,3.45815722216667
2018-12-12 10:00:00,-1.8102046538343306,0.2350494445
2018-12-13 10:00:00,0.7083722590090799,0.0267083333333333
2018-12-14 10:00:00,1.4918717571965816,0.708456666666667
2018-12-15 10:00:00,0.7924948300322384,0.0031320352335971083
2018-12-16 10:00:00,2.6324637719567128,4.6710644445
2018-12-17 10:00:00,-0.7214807496185874,3.699766606495632e-05
2018-12-18 10:00:00,2.3468488533362493,1.549697778
2018-12-19 10:00:00,5.262862865115262,6.3341
2018-12-20 10:00:00,2.2694434229811145,2.3290505555
2018-12-21 10:00:00,2.9946435268706613,2.04007888883333
2018-12-22 10:00:00,1.0097417342929043,0.0027543030947453306
2018-12-23 10:00:00,-2.472462500445441,2.9589998945647946e-08
2018-12-24 10:00:00,1.1728294428029113,0.0010916666666666
2018-12-25 10:00:00,8.05793995534186,11.339320555
2018-12-26 10:00:00,6.6139493502704925,3.79312944433333
2018-12-27 10:00:00,7.5845828535919955,7.94510500016667
2018-12-28 10:00:00,5.602760084619458,5.66199277783333
2018-12-29 10:00:00,6.235346825098992,5.48863722216667
2018-12-30 10:00:00,6.629735802902365,5.34957444433333
2018-12-31 10:00:00,6.772907531476244,0.104186111
2019-01-01 10:00:00,12.018564535186925,9.96469722116667
2019-01-02 10:00:00,8.275596953002676,10.614174445
2019-01-03 10:00:00,3.821566394119449,1.10880444433333
2019-01-04 10:00:00,3.486740178977107,4.02441888883333
2019-01-05 10:00:00,1.8184674162751138,4.41522666666667
2019-01-06 10:00:00,1.5754101537394984,0.0363488886666666
2019-01-07 10:00:00,2.117178633497543,1.59527611116667
