,forecast,actual
2018-09-30 10:00:00,5.254672606079642,5.94200111133333
2018-10-01 10:00:00,5.713259820623799,5.2713144445
2018-10-02 10:00:00,8.593150513216388,7.1837672225
2018-10-03 10:00:00,9.44295113212235,10.8647927783333
2018-10-04 10:00:00,5.934043553778488,0.804163888833333
2018-10-05 10:00:00,2.2010622356466376,3.1024844445
2018-10-06 10:00:00,1.504757371339483,0.011748542234932262
2018-10-07 10:00:00,2.790460110341071,0.469907222333333
2018-10-08 10:00:00,3.094785983047272,6.3574444445
2018-10-09 10:00:00,3.975291699767016,4.19288166666667
2018-10-10 10:00:00,3.3485141892355488,0.010302820452838346
2018-10-11 10:00:00,3.9395529726409606,6.642146111
2018-10-12 10:00:00,2.712634573750273,0.200503888666667
2018-10-13 10:00:00,2.5337580428771806,0.0634261111666666
2018-10-14 10:00:00,3.507524914554669,3.52030777766667
2018-10-15 10:00:00,1.8953963063784205,0.3669554499283748
2018-10-16 10:00:00,-0.13504153012984674,0.001976336847933421
2018-10-17 10:00:00,0.4558758412696084,1.10066333333333
2018-10-18 10:00:00,1.8577545109942923,3.92839166666667
2018-10-19 10:00:00,1.5043556542785348,0.843082777666667
2018-10-20 10:00:00,3.5313162018073663,5.7251755555
2018-10-21 10:00:00,5.0306113763984275,2.12587222216667
2018-10-22 10:00:00,12.04276545076067,9.85468722216667
2018-10-23 10:00:00,13.246231243674854,10.3721216666667
2018-10-24 10:00:00,8.74617586102071,6.57942388883333
2018-10-25 10:00:00,9.726940017032536,10.394905555
2018-10-26 10:00:00,4.299123097719231,1.804671111
2018-10-27 10:00:00,3.6688125219796035,6.347778889
2018-10-28 10:00:00,-0.7172136797454065,2.76554944433333
2018-10-29 10:00:00,6.28428932376266,6.08770111116667
2018-10-30 10:00:00,3.0758805962324836,3.4914883335
2018-10-31 10:00:00,5.156990698410046,9.46798111166667
2018-11-01 10:00:00,1.3745401549093104,2.89742277766667
2018-11-02 10:00:00,4.52651428450301,4.87000222233333
2018-11-03 10:00:00,3.5651263587874453,0.9311516665
2018-11-04 10:00:00,4.661813814622285,4.4675055555
2018-11-05 10:00:00,2.66756006797932,0.555546111166667
2018-11-06 10:00:00,2.7637319053078326,0.18686
2018-11-07 10:00:00,2.1281463660500544,1.505927222
2018-11-08 10:00:00,0.31537722436842675,9.571826824455757e-05
2018-11-09 10:00:00,1.904913397683498,0.21199286616937058
2018-11-10 10:00:00,6.170994736657123,7.8207944445
2018-11-11 10:00:00,4.2806514562282345,1.61840111116667
2018-11-12 10:00:00,2.2252785510005895,0.128043333333333
2018-11-13 10:00:00,3.37164183229511,2.748723889
2018-11-14 10:00:00,2.873547748219668,2.26848722216667
2018-11-15 10:00:00,1.1774453756120287,0.38284102144127186
2018-11-16 10:00:00,3.666761312838622,3.92570833333333
2018-11-17 10:00:00,2.1165246208266772,0.290317777833333
2018-11-18 10:00:00,1.9699213617166549,3.24941222216667
