,forecast,actual
2019-02-27 10:00:00,2.482080684245912,4.2508677775
2019-02-28 10:00:00,4.521802808244336,1.92728166633333
2019-03-01 10:00:00,0.7050623401296465,3.991341612855762e-05
2019-03-02 10:00:00,1.0293563126327148,0.6351121271290888
2019-03-03 10:00:00,4.563232263817392,9.83512277883333
2019-03-04 10:00:00,5.9634066058193245,6.75116277783333
2019-03-05 10:00:00,5.981290782492796,3.4699994445
2019-03-06 10:00:00,4.266154012983813,0.735745000166667
2019-03-07 10:00:00,2.1083189668639593,1.68559555566667
2019-03-08 10:00:00,4.735561832149667,8.07367222216667
2019-03-09 10:00:00,4.460419165553724,9.3588905555
2019-03-10 10:00:00,6.65157385936307,10.9249366666667
2019-03-11 10:00:00,3.524632923162266,0.4625406926349044
2019-03-12 10:00:00,4.163428151883685,3.2582833335
2019-03-13 10:00:00,7.746905015826572,10.8764172216667
2019-03-14 10:00:00,3.570428077223145,1.92084166666667
2019-03-15 10:00:00,5.3161286790733415,1.794418889
2019-03-16 10:00:00,7.189111351158148,9.7267349995
2019-03-17 10:00:00,8.850351984037937,10.3845027778333
2019-03-18 10:00:00,7.834086057929563,10.9503327783333
2019-03-19 10:00:00,4.5926201362497805,5.77689611116667
2019-03-20 10:00:00,5.003702682120881,8.18751722216667
2019-03-21 10:00:00,6.881534648943168,10.0520744443333
2019-03-22 10:00:00,3.2902698532455923,0.911371111166667
2019-03-23 10:00:00,6.262819145277888,8.96538777766667
2019-03-24 10:00:00,4.030281082846866,4.40575555583333
2019-03-25 10:00:00,3.721857401803579,4.72388000016667
2019-03-26 10:00:00,7.437023229960296,8.393343889
2019-03-27 10:00:00,7.0244178754528805,6.35245388883333
2019-03-28 10:00:00,4.921375907582866,4.21152000016667
2019-03-29 10:00:00,7.830251780677854,10.8110033333333
2019-03-30 10:00:00,5.499306229759064,6.59831444433333
2019-03-31 10:00:00,5.6789431033471685,10.6340783316667
2019-04-01 10:00:00,-0.813894652500192,0.1290883335
2019-04-02 10:00:00,7.631386512399292,10.6011816671667
2019-04-03 10:00:00,3.6087832641063557,5.8726955555
2019-04-04 10:00:00,6.938987522890985,1.65729777783333
2019-04-05 10:00:00,3.9141587381568406,5.315406111
2019-04-06 10:00:00,1.863305931599592,1.40349666683333
2019-04-07 10:00:00,0.5884033839423236,0.00033019229256587825
2019-04-08 10:00:00,0.306055535856436,1.7471683335
2019-04-09 10:00:00,1.6851113050406203,3.73532833333333
2019-04-10 10:00:00,1.3403476229274451,1.22768611116667
2019-04-11 10:00:00,2.1249961362489582,0.408655
2019-04-12 10:00:00,2.4966931839618054,0.0402977776666666
2019-04-13 10:00:00,2.610857281890462,3.65293888883333
2019-04-14 10:00:00,3.44872492392662,5.90999333316667
2019-04-15 10:00:00,2.7375397869938385,2.380906111
2019-04-16 10:00:00,3.50882497917384,3.0652455555
2019-04-17 10:00:00,3.02940953232006,0.218493888833333
