,forecast,actual
2019-01-08 10:00:00,5.281688209132261,4.993901111
2019-01-09 10:00:00,2.592871249245719,7.38124333333333
2019-01-10 10:00:00,0.7476478241861564,0.0007787754288361645
2019-01-11 10:00:00,5.521259903640909,7.02971833316667
2019-01-12 10:00:00,4.513124619558244,6.1510744445
2019-01-13 10:00:00,6.856114189060419,10.2119322216667
2019-01-14 10:00:00,10.147966065104935,10.6066822233333
2019-01-15 10:00:00,7.035665887432196,4.888138889
2019-01-16 10:00:00,6.808160854665057,7.13191166683333
2019-01-17 10:00:00,5.90757092292205,5.20384666683333
2019-01-18 10:00:00,3.4354282121722055,1.7458255555
2019-01-19 10:00:00,2.1995189587111112,0.145488333333333
2019-01-20 10:00:00,1.21383556269807,1.33693722233333
2019-01-21 10:00:00,3.5193105867933943,6.7041894445
2019-01-22 10:00:00,0.7893435452200382,0.355631111166667
2019-01-23 10:00:00,2.9781861427951672,2.78671222233333
2019-01-24 10:00:00,1.7206162043338753,2.3886444445
2019-01-25 10:00:00,0.09515978236738169,0.0008267451679550178
2019-01-26 10:00:00,1.762652756946929,1.220297778
2019-01-27 10:00:00,2.575879092595215,1.03732611116667
2019-01-28 10:00:00,2.112576446137343,2.49287666666667
2019-01-29 10:00:00,2.4667902551898377,0.0200727778333333
2019-01-30 10:00:00,1.3911880416032203,0.0004024666020461495
2019-01-31 10:00:00,3.6454710530708785,5.944183889
2019-02-01 10:00:00,1.0472986780226892,2.3799055555
2019-02-02 10:00:00,-0.3320203965794449,0.0620077778333333
2019-02-03 10:00:00,6.5371237452405175,3.3675405555
2019-02-04 10:00:00,4.170533682372574,5.5985155555
2019-02-05 10:00:00,6.743395473044417,10.9268161116667
2019-02-06 10:00:00,2.9514046237974694,1.5793744445
2019-02-07 10:00:00,4.851208978491918,4.464051111
2019-02-08 10:00:00,5.720584499033905,6.382165
2019-02-09 10:00:00,8.584241661219249,8.70399111116667
2019-02-10 10:00:00,6.87918729748802,3.41536666666667
2019-02-11 10:00:00,6.9917242842910285,9.58127888933333
2019-02-12 10:00:00,3.3332647714170465,3.7711105555
2019-02-13 10:00:00,6.499310864214908,4.63847
2019-02-14 10:00:00,3.4231503709169666,4.68758666666667
2019-02-15 10:00:00,1.8848374159649277,0.0050433333333333
2019-02-16 10:00:00,4.518659638893887,2.54703000016667
2019-02-17 10:00:00,2.1211475537380413,0.01306981876108188
2019-02-18 10:00:00,3.5259879891403054,0.13319257329252016
2019-02-19 10:00:00,4.980921387491392,8.21275111116667
2019-02-20 10:00:00,5.689491957816934,4.681301111
2019-02-21 10:00:00,4.726370573497057,6.69192055533333
2019-02-22 10:00:00,2.0806578664357898,3.32147333333333
2019-02-23 10:00:00,0.8337849268433799,0.0030216666666666
2019-02-24 10:00:00,1.7872734425854881,0.0362883333333333
2019-02-25 10:00:00,1.688043650832703,0.0080044445
2019-02-26 10:00:00,0.15998204535308028,0.0024283333333333
